Epoch 75 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 75 Val Loss: 0.2234 | MSE: 0.4623 | MAE: 0.4837
Epoch 76 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 76 Val Loss: 0.2235 | MSE: 0.4626 | MAE: 0.484
Epoch 77 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 77 Val Loss: 0.2236 | MSE: 0.4629 | MAE: 0.4842
Epoch 78 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 78 Val Loss: 0.2236 | MSE: 0.4631 | MAE: 0.4844
Epoch 79 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 79 Val Loss: 0.2237 | MSE: 0.4633 | MAE: 0.4846
Epoch 80 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 80 Val Loss: 0.2237 | MSE: 0.4635 | MAE: 0.4848
Epoch 81 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 81 Val Loss: 0.2238 | MSE: 0.4636 | MAE: 0.4849
Epoch 82 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 82 Val Loss: 0.2238 | MSE: 0.4638 | MAE: 0.4851
Epoch 83 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 83 Val Loss: 0.2239 | MSE: 0.4639 | MAE: 0.4852
Epoch 84 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 84 Val Loss: 0.2239 | MSE: 0.4639 | MAE: 0.4852
Epoch 85 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 85 Val Loss: 0.2239 | MSE: 0.464 | MAE: 0.4853
Epoch 86 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 86 Val Loss: 0.2239 | MSE: 0.4641 | MAE: 0.4853
Epoch 87 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 87 Val Loss: 0.224 | MSE: 0.4641 | MAE: 0.4854
Epoch 88 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 88 Val Loss: 0.224 | MSE: 0.4641 | MAE: 0.4854
Epoch 89 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 89 Val Loss: 0.224 | MSE: 0.4641 | MAE: 0.4854
Epoch 90 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 90 Val Loss: 0.224 | MSE: 0.4641 | MAE: 0.4854
Epoch 91 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 91 Val Loss: 0.224 | MSE: 0.4641 | MAE: 0.4853
Epoch 92 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 92 Val Loss: 0.224 | MSE: 0.4641 | MAE: 0.4853
Epoch 93 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 93 Val Loss: 0.224 | MSE: 0.4641 | MAE: 0.4853
Epoch 94 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 94 Val Loss: 0.2241 | MSE: 0.464 | MAE: 0.4852
Epoch 95 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 95 Val Loss: 0.2241 | MSE: 0.464 | MAE: 0.4852
Epoch 96 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 96 Val Loss: 0.2241 | MSE: 0.4639 | MAE: 0.4851
Epoch 97 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 97 Val Loss: 0.2241 | MSE: 0.4639 | MAE: 0.4851
Epoch 98 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 98 Val Loss: 0.2241 | MSE: 0.4638 | MAE: 0.485
Epoch 99 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 99 Val Loss: 0.2241 | MSE: 0.4638 | MAE: 0.485
Epoch 100 Test Loss: 0.2945 | MSE: 0.4848 | MAE: 0.4981
Epoch 100 Test Loss: 0.2945 | MSE: 0.4848 | MAE: 0.4981
Epoch 0 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 1 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 2 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 3 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 4 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 5 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 6 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 7 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 8 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 9 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 10 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 11 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 12 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 13 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 14 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 15 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 16 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 17 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 18 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 19 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 20 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 21 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 22 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 23 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 24 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 25 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 26 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 27 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 28 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 29 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 30 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 31 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 32 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 33 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 34 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 35 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 36 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 37 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 38 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 39 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 40 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 41 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 42 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 43 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 44 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 45 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 46 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 47 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 48 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 49 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 50 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 51 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 52 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 53 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 54 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 55 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 56 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 57 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 58 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 59 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 60 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 61 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 62 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 63 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 64 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 65 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 66 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 67 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
